"ID"	"study"	"estimate"	"se"	"zval"	"pval"	"ci.lb"	"ci.ub"	"Q"	"Qp"	"tau2"	"I2"	"H2"
"table2"	"sasaki1986"	-0.602715362202447	0.154877997708637	-3.89154929118014	9.96061478602642e-05	-0.906270659709053	-0.299160064695841	3.7826245137123	0.581117630541861	0	0	1
"table2"	"tarbit1980"	-0.445733894835266	0.168182430703063	-2.65029999252561	0.00804203275770859	-0.775365401845672	-0.116102387824859	9.33680617140284	0.0963610038095721	0.066596980738808	46.4484973960988	1.86736123428057
"table2"	"mohanakrishnan1997"	-0.283668629328728	0.0873384007159039	-3.24792562038605	0.00116249655050559	-0.454848749199227	-0.112488509458229	5.23880168999508	0.387437130049403	0.00355099733849958	4.55832658165199	1.04776033799902
"table2"	"cross1984"	-0.443825836804311	0.17289439022019	-2.56703433951256	0.0102572454010148	-0.782692614764897	-0.104959058843725	9.18585039018741	0.101876905294632	0.068321986641645	45.5684581436124	1.83717007803748
"table7"	"govindpani2020"	-0.650772915931586	0.124411033076431	-5.23082961244916	1.68750996203329e-07	-0.894614060040811	-0.40693177182236	24.1799860168066	0.000483903533444888	0.0641591186289995	75.1860898685813	4.02999766946778
"table7"	"kwakowsky2018"	-0.814558171088652	0.146827417309007	-5.54772525470747	2.89410177503097e-08	-1.10233462095734	-0.526781721219965	27.7737463045101	0.000103642966710938	0.0914358034866238	78.3968646713473	4.62895771741836
"table7"	"jansen1990"	-0.667433294957146	0.120447394142571	-5.54128463889487	3.00260689949225e-08	-0.903505849508287	-0.431360740406006	25.272733364433	0.000303943111686469	0.0649657005805754	76.2589985282559	4.2121222274055
"table7"	"cross1986"	-0.744497691269309	0.15097651077141	-4.93121537559265	8.17195723083048e-07	-1.0404062148928	-0.448589167645821	27.0776369050692	0.000140037334433681	0.097354527953089	77.8414932549866	4.5129394841782
"table7"	"carlson1993"	-0.815998279803237	0.15539188963564	-5.25122824438632	1.51088319080385e-07	-1.12056078697872	-0.511435772627759	28.8516304514627	6.48986385754808e-05	0.105376955494923	79.2039482479375	4.80860507524379
"table7"	"shimohama1988"	-0.608348157248743	0.110705119215841	-5.49521252095532	3.90240172062451e-08	-0.825326203816006	-0.391370110681481	19.5846898001464	0.00328210919000248	0.0473747313139611	69.3638241849757	3.26411496669107
"table7"	"cross1984"	-0.827535700433154	0.162904585055778	-5.079879735428	3.77673881514323e-07	-1.14682282005892	-0.508248580807387	26.8367574495644	0.000155367107336713	0.117921164090013	77.6426045088492	4.47279290826074
"table7"	"owen1983"	-0.715526833552786	0.132137973443593	-5.41499778531287	6.12894644967002e-08	-0.974512502492338	-0.456541164613234	29.7658305601061	4.35492445691068e-05	0.0808602591450743	79.8426588907566	4.96097176001768
"table8"	"kwakowsky2018"	-0.269851251743973	0.201332058334649	-1.34032927481143	0.18013831797392	-0.664454835013203	0.124752331525256	34.9153644631121	4.83506263993456e-07	0.168360869338639	88.543725487311	8.72884111577804
"table8"	"jansen1990"	-0.295275277245479	0.157867669430767	-1.87039739238674	0.0614286538209891	-0.604690223653057	0.0141396691620995	18.9112152665104	0.00081814646636937	0.0918477956864177	78.8485301254883	4.7278038166276
"table8"	"howell2000"	-0.164661690027805	0.196940291306837	-0.836099555531062	0.403098898411886	-0.550657568094032	0.221334188038423	37.4183919147309	1.47695866929838e-07	0.162033509580356	89.3100697402625	9.35459797868272
"table8"	"shimohama1988"	-0.130073940652576	0.184720024201851	-0.704168057657025	0.481328120767058	-0.492118535311571	0.231970654006419	30.2470160943083	4.35916639382349e-06	0.13786221430124	86.7755550249048	7.56175402357707
"table8"	"cross1984"	-0.165351440460185	0.180699161062944	-0.915064793259264	0.36015761626731	-0.519515288180157	0.188812407259787	39.2481627671388	6.19076553948374e-08	0.145513352025244	89.8084401460211	9.81204069178471
"table8"	"griffiths1994"	-0.100649453946474	0.170053372718112	-0.591869789688415	0.553937785061516	-0.43394793992354	0.232649032030591	27.2256811606205	1.78958816623083e-05	0.114197039152828	85.3079892605749	6.80642029015513
